_uri,id,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri.1,year,keywords
3CKCZ9pfwAfoMZlMncA1Nc,Set_Fire_To_The_Rain_by_Adele,2011-03-12,Set Fire To The Rain,Adele,1,43,"['adele', 'adult alternative pop/rock', 'adult contemporary', 'alternative/indie rock', 'blue eyed soul', 'blue-eyed soul', 'english singer', 'jazz', 'music for soccer moms', 'neo soul', 'pop', 'pop and chart', 'pop soul', 'singer', 'soul']",Set Fire To The Rain,3CKCZ9pfwAfoMZlMncA1Nc,2011,"adele, adult alternative pop/rock, adult contemporary, alternative/indie rock, blue eyed soul, blue-eyed soul, english singer, jazz, music for soccer moms, neo soul, pop, pop and chart, pop soul, singer, soul"
4kflIGfjdZJW4ot2ioixTB,Someone_Like_You_by_Adele,2011-03-12,Someone Like You,Adele,1,39,"['adele', 'adult alternative pop/rock', 'adult contemporary', 'alternative/indie rock', 'blue eyed soul', 'blue-eyed soul', 'english singer', 'jazz', 'music for soccer moms', 'neo soul', 'pop', 'pop and chart', 'pop soul', 'singer', 'soul']",Someone Like You,4kflIGfjdZJW4ot2ioixTB,2011,"adele, adult alternative pop/rock, adult contemporary, alternative/indie rock, blue eyed soul, blue-eyed soul, english singer, jazz, music for soccer moms, neo soul, pop, pop and chart, pop soul, singer, soul"
Unknown,Loser_Like_Me_by_Glee_Cast,2011-04-02,Loser Like Me,Glee Cast,6,3,"['bogus artist', 'fixme', 'needs disambiguation/annotation', 'pop']",Unknown,Unknown,2011,"bogus artist, fixme, needs disambiguation/annotation, pop"
2kzRSiyignH8yzPTrWvyPo,No_Sleep_by_Wiz_Khalifa,2011-04-09,No Sleep,Wiz Khalifa,6,15,"['hip hop', 'hip hop rnb and dance hall', 'pop rap', 'rap']",No Sleep,2kzRSiyignH8yzPTrWvyPo,2011,"hip hop, hip hop rnb and dance hall, pop rap, rap"
5cCAZS9VhLGEDV4NCfieeg,I_Wanna_Go_by_Britney_Spears,2011-04-16,I Wanna Go,Britney Spears,7,20,"['american', 'américain', 'contemporary r&b', 'dance', 'dance-pop', 'electro house', 'electropop', 'if you seek amy', 'pop', 'pop and chart', 'teen pop', 'urban pop', 'usa']",I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,2011,"american, américain, contemporary r&b, dance, dance-pop, electro house, electropop, if you seek amy, pop, pop and chart, teen pop, urban pop, usa"
0gY2iq0xJPRoIB1PScKSw4,Honey_Bee_by_Blake_Shelton,2011-04-23,Honey Bee,Blake Shelton,13,20,"['american', 'bro-country', 'contemporary country', 'country', 'country pop']",Honey Bee,0gY2iq0xJPRoIB1PScKSw4,2011,"american, bro-country, contemporary country, country, country pop"
2qYsSHsYkihWx043HVJQRV,Dirt_Road_Anthem_by_Jason_Aldean,2011-04-23,Dirt Road Anthem,Jason Aldean,7,27,"['bro-country', 'contemporary country', 'country', 'country pop', 'country rock']",Dirt Road Anthem,2qYsSHsYkihWx043HVJQRV,2011,"bro-country, contemporary country, country, country pop, country rock"
0QkWikH5Z3U0f79T9iuF6c,Judas_by_Lady_Gaga,2011-04-30,Judas,Lady Gaga,10,8,"['american', 'américain', 'art pop', 'britney spears', 'dance', 'dance-pop', 'disco', 'edge of glory', 'electronic', 'electropop', 'gata rahe mera dil', 'pop', 'pop rock', 'saxx dreams', 'server name', 'synth-pop', 'synthpop', 'the fame', 'united states', 'usa']",Judas,0QkWikH5Z3U0f79T9iuF6c,2011,"american, américain, art pop, britney spears, dance, dance-pop, disco, edge of glory, electronic, electropop, gata rahe mera dil, pop, pop rock, saxx dreams, server name, synth-pop, synthpop, the fame, united states, usa"
2i0AUcEnsDm3dsqLrFWUCq,Tonight_Tonight_by_Hot_Chelle_Rae,2011-04-30,Tonight Tonight,Hot Chelle Rae,7,30,"['electropop', 'pop', 'teen pop']",Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,2011,"electropop, pop, teen pop"
7w87IxuO7BDcJ3YUqCyMTT,Pumped_Up_Kicks_by_Foster_The_People,2011-05-14,Pumped Up Kicks,Foster The People,3,40,"['alternative', 'dance-pop', 'indie', 'indie pop', 'pop']",Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,2011,"alternative, dance-pop, indie, indie pop, pop"
2nRvKHh2mtOfIQ4jcAkP9q,Just_A_Kiss_by_Lady_Antebellum,2011-05-21,Just A Kiss,Lady Antebellum,7,42,"['country', 'pop']",Just A Kiss,2nRvKHh2mtOfIQ4jcAkP9q,2011,"country, pop"
0JNdS1n0ifOP25XvhwAMgM,The_Edge_Of_Glory_by_Lady_Gaga,2011-05-28,The Edge Of Glory,Lady Gaga,3,24,"['american', 'américain', 'art pop', 'britney spears', 'dance', 'dance-pop', 'disco', 'edge of glory', 'electronic', 'electropop', 'gata rahe mera dil', 'pop', 'pop rock', 'saxx dreams', 'server name', 'synth-pop', 'synthpop', 'the fame', 'united states', 'usa']",The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,2011,"american, américain, art pop, britney spears, dance, dance-pop, disco, edge of glory, electronic, electropop, gata rahe mera dil, pop, pop rock, saxx dreams, server name, synth-pop, synthpop, the fame, united states, usa"
Unknown,Hair_by_Lady_Gaga,2011-06-04,Hair,Lady Gaga,12,1,"['american', 'américain', 'art pop', 'britney spears', 'dance', 'dance-pop', 'disco', 'edge of glory', 'electronic', 'electropop', 'gata rahe mera dil', 'pop', 'pop rock', 'saxx dreams', 'server name', 'synth-pop', 'synthpop', 'the fame', 'united states', 'usa']",Unknown,Unknown,2011,"american, américain, art pop, britney spears, dance, dance-pop, disco, edge of glory, electronic, electropop, gata rahe mera dil, pop, pop rock, saxx dreams, server name, synth-pop, synthpop, the fame, united states, usa"
6rkAY9rk1NTFB94QxG3LJR,You_And_I_by_Lady_Gaga,2011-06-11,You And I,Lady Gaga,6,20,"['american', 'américain', 'art pop', 'britney spears', 'dance', 'dance-pop', 'disco', 'edge of glory', 'electronic', 'electropop', 'gata rahe mera dil', 'pop', 'pop rock', 'saxx dreams', 'server name', 'synth-pop', 'synthpop', 'the fame', 'united states', 'usa']",You And I,6rkAY9rk1NTFB94QxG3LJR,2011,"american, américain, art pop, britney spears, dance, dance-pop, disco, edge of glory, electronic, electropop, gata rahe mera dil, pop, pop rock, saxx dreams, server name, synth-pop, synthpop, the fame, united states, usa"
3wtKovRRtvu6wbTjeKA26Q,I_Love_You_This_Big_by_Scotty_McCreery,2011-06-11,I Love You This Big,Scotty McCreery,11,16,['american idol'],I Love You This Big,3wtKovRRtvu6wbTjeKA26Q,2011,american idol
4aX4Oycsk1fhHIee1zqsDe,How_To_Love_by_Lil_Wayne,2011-06-11,How To Love,Lil Wayne,5,24,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",How To Love,4aX4Oycsk1fhHIee1zqsDe,2011,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
2U8g9wVcUu9wsg6i7sFSv8,Every_Teardrop_Is_A_Waterfall_by_Coldplay,2011-06-18,Every Teardrop Is A Waterfall,Coldplay,14,18,"['alternative rock', 'ambient pop', 'britannique', 'british', 'britpop', 'chapel', 'english', 'parlophone', 'piano pop', 'piano rock', 'pop', 'pop rock', 'pop/rock', 'post-britpop', 'rock', 'rock and indie', 'uk']",Every Teardrop Is A Waterfall,2U8g9wVcUu9wsg6i7sFSv8,2011,"alternative rock, ambient pop, britannique, british, britpop, chapel, english, parlophone, piano pop, piano rock, pop, pop rock, pop/rock, post-britpop, rock, rock and indie, uk"
62zFEHfAYl5kdHYOivj4BC,International_Love_by_Pitbull_Featuring_Chris_Brown,2011-06-18,International Love,Pitbull Featuring Chris Brown,13,26,"['dance', 'dance-pop', 'electro house', 'electropop', 'eurodance', 'global warming meltdown', 'hip hop', 'hip house', 'hiphop', 'latin', 'latin pop', 'maltido', 'pitbull', 'pop rap', 'southern hip hop']",International Love,62zFEHfAYl5kdHYOivj4BC,2011,"dance, dance-pop, electro house, electropop, eurodance, global warming meltdown, hip hop, hip house, hiphop, latin, latin pop, maltido, pitbull, pop rap, southern hip hop"
5zpDHEU12zATwLGvozxPw2,Lighters_by_Bad_Meets_Evil_Featuring_Bruno_Mars,2011-07-02,Lighters,Bad Meets Evil Featuring Bruno Mars,4,22,"['hardcore hip hop', 'hip hop', 'hip-hop']",Lighters,5zpDHEU12zATwLGvozxPw2,2011,"hardcore hip hop, hip hop, hip-hop"
0qOnSQQF0yzuPWsXrQ9paz,Stereo_Hearts_by_Gym_Class_Heroes_Featuring_Adam_Levine,2011-07-02,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,4,37,"['dance-pop', 'hip hop', 'pop and chart', 'pop rap']",Stereo Hearts,0qOnSQQF0yzuPWsXrQ9paz,2011,"dance-pop, hip hop, pop and chart, pop rap"
2Q8e05RXzTkyiriNlW5ss5,Moves_Like_Jagger_by_Maroon_5_Featuring_Christina_Aguilera,2011-07-09,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,49,"['adult contemporary', 'automod ng', 'dance', 'dance-pop', 'electropop', 'fixme label mess', 'funk rock', 'music for soccer moms', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock and indie', 'slow pop']",Moves Like Jagger,2Q8e05RXzTkyiriNlW5ss5,2011,"adult contemporary, automod ng, dance, dance-pop, electropop, fixme label mess, funk rock, music for soccer moms, pop, pop rock, pop/rock, rock, rock and indie, slow pop"
2KFCQ4NIGaWyc2zL04gf95,Skyscraper_by_Demi_Lovato,2011-07-30,Skyscraper,Demi Lovato,10,15,"['alien lives matter', 'dance-pop', 'electropop', 'pop', 'pop rock', 'synthpop', 'teen pop']",Skyscraper,2KFCQ4NIGaWyc2zL04gf95,2011,"alien lives matter, dance-pop, electropop, pop, pop rock, synthpop, teen pop"
1pbHy9VBpSyZh56xuujZz0,In_The_Dark_by_Dev,2011-08-20,In The Dark,Dev,11,20,"['dance', 'electropop', 'hip hop', 'house']",In The Dark,1pbHy9VBpSyZh56xuujZz0,2011,"dance, electropop, hip hop, house"
6LxSe8YmdPxy095Ux6znaQ,Headlines_by_Drake,2011-08-27,Headlines,Drake,13,25,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Headlines,6LxSe8YmdPxy095Ux6znaQ,2011,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
77TT8Xvx637TpzV8kKGkUw,Titanium_by_David_Guetta_Featuring_Sia,2011-08-27,Titanium,David Guetta Featuring Sia,7,33,"['dance', 'dance and electronica', 'dance-pop', 'electro house', 'electronic', 'electropop', 'english', 'eurodance', 'french house', 'house', 'progressive house', 'seen live']",Titanium,77TT8Xvx637TpzV8kKGkUw,2011,"dance, dance and electronica, dance-pop, electro house, electronic, electropop, english, eurodance, french house, house, progressive house, seen live"
3FFcZZq3Z3EJrhUecwcMdG,She_Will_by_Lil_Wayne_Featuring_Drake,2011-09-03,She Will,Lil Wayne Featuring Drake,3,21,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",She Will,3FFcZZq3Z3EJrhUecwcMdG,2011,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
1tAutlhI9FwnKn7fVgmd5P,Without_You_by_David_Guetta_Featuring_Usher,2011-09-17,Without You,David Guetta Featuring Usher,4,30,"['dance', 'dance and electronica', 'dance-pop', 'electro house', 'electronic', 'electropop', 'english', 'eurodance', 'french house', 'house', 'progressive house', 'seen live']",Without You,1tAutlhI9FwnKn7fVgmd5P,2011,"dance, dance and electronica, dance-pop, electro house, electronic, electropop, english, eurodance, french house, house, progressive house, seen live"
2LEF1A8DOZ9wRYikWgVlZ8,Good_Feeling_by_Flo_Rida,2011-09-17,Good Feeling,Flo Rida,3,37,"['a filk artist', 'dance-pop', 'electro', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'hip house', 'pop rap', 'southern hip hop']",Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,2011,"a filk artist, dance-pop, electro, electropop, hip hop, hip hop rnb and dance hall, hip house, pop rap, southern hip hop"
0obBFrPYkSoBJbvHfUIhkv,Sexy_And_I_Know_It_by_LMFAO,2011-09-17,Sexy And I Know It,LMFAO,1,42,"['awesomename', 'comedy rap', 'dance', 'dance-pop', 'dupe recordings 2013', 'electro', 'electro house', 'electronic', 'electropop', 'pop', 'pop rap']",Sexy And I Know It,0obBFrPYkSoBJbvHfUIhkv,2011,"awesomename, comedy rap, dance, dance-pop, dupe recordings 2013, electro, electro house, electronic, electropop, pop, pop rap"
6nek1Nin9q48AVZcWs9e9D,Paradise_by_Coldplay,2011-10-01,Paradise,Coldplay,15,32,"['alternative rock', 'ambient pop', 'britannique', 'british', 'britpop', 'chapel', 'english', 'parlophone', 'piano pop', 'piano rock', 'pop', 'pop rock', 'pop/rock', 'post-britpop', 'rock', 'rock and indie', 'uk']",Paradise,6nek1Nin9q48AVZcWs9e9D,2011,"alternative rock, ambient pop, britannique, british, britpop, chapel, english, parlophone, piano pop, piano rock, pop, pop rock, pop/rock, post-britpop, rock, rock and indie, uk"
6qn9YLKt13AGvpq9jfO8py,We_Found_Love_by_Rihanna_Featuring_Calvin_Harris,2011-10-08,We Found Love,Rihanna Featuring Calvin Harris,1,41,"['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rihanna', 'rnb']",We Found Love,6qn9YLKt13AGvpq9jfO8py,2011,"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, hip hop, pop, pop and chart, pop soul, r&b, reggae, rehab, rihanna, rnb"
0RUGuh2uSNFJpGMSsD1F5C,It_Will_Rain_by_Bruno_Mars,2011-10-15,It Will Rain,Bruno Mars,3,29,"['a filk artist', 'contemporary r&b', 'funk', 'music for soccer moms', 'new wave', 'pop', 'pop rock', 'pop soul', 'r&b', 'relic inn', 'rock', 'soul', 'synth funk']",It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,2011,"a filk artist, contemporary r&b, funk, music for soccer moms, new wave, pop, pop rock, pop soul, r&b, relic inn, rock, soul, synth funk"
3oL3XRtkP1WVbMxf7dtTdu,The_One_That_Got_Away_by_Katy_Perry,2011-10-29,The One That Got Away,Katy Perry,3,24,"['""ur so fail""', 'also fail', 'american', 'américain', 'bubblegum', 'california gurls', 'chesty', 'cute', 'dance-pop', 'disco', 'electropop', 'fail', 'failfail', 'gaaaaaayyyyyyyyy', 'gaymeme', 'her expression is like shes thinking something dumb', 'homophobe', 'house', ""i'm gay if i am shut up"", ""i'm gay if i am⸲ shut up"", 'katy perry', 'katy perry is gay', 'katy pery is dumb', 'lame', 'lame lame lame lame', 'lolol trap?', 'megafail', 'megalmaestupiddumb', 'multiple ipi', 'nope still fail', 'pop', 'pop rock', 'rock', ""srsly i'm gay if i am shut up"", ""srsly what's wrong with beign gay"", 'still fail', 'total fail', 'trap', 'uncool', 'united states', 'ur so faaaail', 'ur so fail', 'ur so lame', 'usa', ""what's wrong with being gay? gay"", '‟ur so fail”']",The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,2011,"""ur so fail"", also fail, american, américain, bubblegum, california gurls, chesty, cute, dance-pop, disco, electropop, fail, failfail, gaaaaaayyyyyyyyy, gaymeme, her expression is like shes thinking something dumb, homophobe, house, ""im gay if i am shut up"", ""im gay if i am⸲ shut up"", katy perry, katy perry is gay, katy pery is dumb, lame, lame lame lame lame, lolol trap?, megafail, megalmaestupiddumb, multiple ipi, nope still fail, pop, pop rock, rock, ""srsly im gay if i am shut up"", ""srsly whats wrong with beign gay"", still fail, total fail, trap, uncool, united states, ur so faaaail, ur so fail, ur so lame, usa, ""whats wrong with being gay? gay"", ‟ur so fail”"
6MAdEUilV2p9RQUqE5bMAK,Domino_by_Jessie_J,2011-10-29,Domino,Jessie J,6,29,"['pop', 'r&b', 'soul']",Domino,6MAdEUilV2p9RQUqE5bMAK,2011,"pop, r&b, soul"
7xapw9Oy21WpfEcib2ErSA,Mistletoe_by_Justin_Bieber,2011-11-05,Mistletoe,Justin Bieber,11,12,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Mistletoe,7xapw9Oy21WpfEcib2ErSA,2011,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
4YKAOXyqkKZ5gOZR0AmVMN,Red_Solo_Cup_by_Toby_Keith,2011-11-12,Red Solo Cup,Toby Keith,15,20,"['2008 universal fire victim', 'contemporary country', 'country', 'country pop', 'pop', 'rock']",Red Solo Cup,4YKAOXyqkKZ5gOZR0AmVMN,2011,"2008 universal fire victim, contemporary country, country, country pop, pop, rock"
1EQn3Uc5AyUXoiPLeyCrrg,Ours_by_Taylor_Swift,2011-11-26,Ours,Taylor Swift,13,20,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Ours,1EQn3Uc5AyUXoiPLeyCrrg,2011,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
0vvt4IZOMkRug195S4MUq0,If_This_Was_A_Movie_by_Taylor_Swift,2011-11-26,If This Was A Movie,Taylor Swift,10,2,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",If This Was A Movie,0vvt4IZOMkRug195S4MUq0,2011,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
3Yt9lRtS5V4nbJnwcgFgvC,You_Da_One_by_Rihanna,2011-11-26,You Da One,Rihanna,14,20,"['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rihanna', 'rnb']",You Da One,3Yt9lRtS5V4nbJnwcgFgvC,2011,"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, hip hop, pop, pop and chart, pop soul, r&b, reggae, rehab, rihanna, rnb"
047fCsbO4NdmwCBn8pcUXl,Take_Care_by_Drake_Featuring_Rihanna,2011-12-03,Take Care,Drake Featuring Rihanna,7,34,"['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rihanna', 'rnb']",Take Care,047fCsbO4NdmwCBn8pcUXl,2011,"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, hip hop, pop, pop and chart, pop soul, r&b, reggae, rehab, rihanna, rnb"
4Kz4RdRCceaA9VgTqBhBfa,The_Motto_by_Drake_Featuring_Lil_Wayne,2011-12-03,The Motto,Drake Featuring Lil Wayne,14,35,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",The Motto,4Kz4RdRCceaA9VgTqBhBfa,2011,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
0srwKuJPH8yBzzFUJMBQM2,Rack_City_by_Tyga,2011-12-10,Rack City,Tyga,7,25,"['hip hop', 'pop rap', 'rap', 'rap us']",Rack City,0srwKuJPH8yBzzFUJMBQM2,2011,"hip hop, pop rap, rap, rap us"
5WQQIDU3HRaMyPkob8mpFb,Where_Have_You_Been_by_Rihanna,2011-12-10,Where Have You Been,Rihanna,5,26,"['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rihanna', 'rnb']",Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,2011,"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, hip hop, pop, pop and chart, pop soul, r&b, reggae, rehab, rihanna, rnb"
1zugfOhn6BebboqGcpUlba,We_Are_Young_by_Glee_Cast,2011-12-24,We Are Young,Glee Cast,12,3,"['bogus artist', 'fixme', 'needs disambiguation/annotation', 'pop']",We Are Young,1zugfOhn6BebboqGcpUlba,2011,"bogus artist, fixme, needs disambiguation/annotation, pop"
3bfqkspKABT4pPicm6wC9F,Ass_Back_Home_by_Gym_Class_Heroes_Featuring_Neon_Hitch,2011-12-31,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,12,23,"['dance-pop', 'hip hop', 'pop and chart', 'pop rap']",Ass Back Home,3bfqkspKABT4pPicm6wC9F,2011,"dance-pop, hip hop, pop and chart, pop rap"
